Id,Category
11391,1
11392,3
11393,1
11394,1
11395,1
11396,1
11397,1
11398,1
11399,1
11400,1
11401,1
11402,1
11403,1
11404,1
11405,1
11406,2
11407,1
11408,1
11409,1
11410,1
11411,1
11412,1
11413,1
11414,1
11415,1
11416,1
11417,1
11418,1
11419,1
11420,1
11421,1
11422,1
11423,1
11424,1
11425,1
11426,1
11427,1
11428,1
11429,6
11430,1
11431,1
11432,3
11433,1
11434,1
11435,1
11436,3
11437,4
11438,1
11439,1
11440,3
11441,4
11442,1
11443,1
11444,1
11445,1
11446,1
11447,1
11448,1
11449,1
11450,1
11451,1
11452,1
11453,1
11454,1
11455,1
11456,1
11457,1
11458,4
11459,1
11460,6
11461,1
11462,1
11463,3
11464,3
11465,1
11466,6
11467,1
11468,1
11469,1
11470,1
11471,1
11472,1
11473,1
11474,1
11475,1
11476,1
11477,1
11478,1
11479,1
11480,1
11481,1
11482,1
11483,1
11484,3
11485,2
11486,1
11487,3
11488,1
11489,1
11490,1
11491,1
11492,3
11493,4
11494,1
11495,1
11496,1
11497,1
11498,1
11499,4
11500,1
11501,1
11502,1
11503,1
11504,1
11505,1
11506,1
11507,1
11508,1
11509,1
11510,4
11511,1
11512,1
11513,1
11514,1
11515,5
11516,6
11517,1
11518,1
11519,4
11520,5
11521,1
11522,1
11523,6
11524,6
11525,1
11526,1
11527,1
11528,1
11529,1
11530,6
11531,6
11532,6
11533,1
11534,1
11535,3
11536,1
11537,4
11538,3
11539,2
11540,3
11541,1
11542,3
11543,1
11544,1
11545,2
11546,1
11547,1
11548,1
11549,3
11550,6
11551,1
11552,1
11553,1
11554,1
11555,3
11556,1
11557,1
11558,1
11559,1
11560,1
11561,1
11562,1
11563,1
11564,1
11565,1
11566,1
11567,1
11568,4
11569,4
11570,1
11571,4
11572,1
11573,1
11574,6
11575,1
11576,1
11577,1
11578,1
11579,1
11580,1
11581,1
11582,1
11583,6
11584,4
11585,2
11586,1
11587,1
11588,3
11589,4
11590,1
11591,6
11592,1
11593,1
11594,1
11595,1
11596,1
11597,1
11598,1
11599,1
11600,1
11601,1
11602,1
11603,1
11604,1
11605,1
11606,1
11607,1
11608,1
11609,1
11610,1
11611,1
11612,1
11613,6
11614,1
11615,3
11616,3
11617,3
11618,1
11619,1
11620,1
11621,3
11622,3
11623,1
11624,3
11625,3
11626,3
11627,3
11628,3
11629,1
11630,1
11631,3
11632,3
11633,3
11634,1
11635,5
11636,3
11637,5
11638,3
11639,3
11640,1
11641,3
11642,3
11643,3
11644,1
11645,1
11646,3
11647,1
11648,4
11649,3
11650,3
11651,3
11652,3
11653,3
11654,3
11655,3
11656,1
11657,3
11658,3
11659,3
11660,1
11661,3
11662,3
11663,3
11664,3
11665,1
11666,3
11667,3
11668,1
11669,1
11670,3
11671,3
11672,3
11673,1
11674,3
11675,3
11676,1
11677,3
11678,1
11679,3
11680,3
11681,1
11682,3
11683,3
11684,1
11685,3
11686,4
11687,1
11688,1
11689,6
11690,1
11691,1
11692,1
11693,4
11694,1
11695,1
11696,1
11697,1
11698,1
11699,1
11700,3
11701,3
11702,3
11703,3
11704,3
11705,3
11706,3
11707,3
11708,3
11709,1
11710,1
11711,1
11712,1
11713,1
11714,1
11715,2
11716,1
11717,1
11718,1
11719,1
11720,1
11721,1
11722,1
11723,1
11724,1
11725,1
11726,6
11727,3
11728,3
11729,3
11730,1
11731,1
11732,6
11733,1
11734,1
11735,1
11736,4
11737,1
11738,1
11739,1
11740,1
11741,1
11742,1
11743,1
11744,3
11745,1
11746,6
11747,1
11748,1
11749,1
11750,1
11751,1
11752,1
11753,1
11754,1
11755,1
11756,1
11757,1
11758,1
11759,1
11760,1
11761,1
11762,1
11763,1
11764,1
11765,1
11766,1
11767,3
11768,3
11769,3
11770,3
11771,3
11772,1
11773,1
11774,3
11775,3
11776,1
11777,1
11778,1
11779,1
11780,4
11781,1
11782,1
11783,1
11784,1
11785,3
11786,3
11787,3
11788,3
11789,3
11790,3
11791,3
11792,3
11793,3
11794,3
11795,3
11796,3
11797,6
11798,1
11799,1
11800,3
11801,3
11802,3
11803,4
11804,3
11805,3
11806,3
11807,3
11808,1
11809,6
11810,3
11811,3
11812,3
11813,3
11814,3
11815,1
11816,1
11817,1
11818,1
11819,1
11820,1
11821,6
11822,1
11823,1
11824,1
11825,1
11826,1
11827,1
11828,1
11829,1
11830,1
11831,1
11832,1
11833,1
11834,4
11835,4
11836,1
11837,1
11838,1
11839,1
11840,3
11841,1
11842,1
11843,1
11844,3
11845,3
11846,1
11847,3
11848,2
11849,4
11850,5
11851,3
11852,1
11853,1
11854,1
11855,1
11856,1
11857,1
11858,3
11859,1
11860,1
11861,1
11862,1
11863,1
11864,3
11865,3
11866,1
11867,3
11868,1
11869,1
11870,4
11871,1
11872,1
11873,4
11874,1
11875,4
11876,2
11877,5
11878,1
11879,2
11880,3
11881,1
11882,1
11883,1
11884,1
11885,1
11886,1
11887,1
11888,1
11889,3
11890,1
11891,6
11892,1
11893,1
11894,4
11895,1
11896,2
11897,2
11898,4
11899,1
11900,1
11901,2
11902,1
11903,1
11904,4
11905,1
11906,4
11907,1
11908,3
11909,4
11910,1
11911,4
11912,1
11913,3
11914,4
11915,1
11916,1
11917,1
11918,3
11919,1
11920,1
11921,1
11922,1
11923,4
11924,4
11925,4
11926,4
11927,3
11928,4
11929,1
11930,1
11931,1
11932,3
11933,1
11934,4
11935,3
11936,4
11937,1
11938,1
11939,1
11940,3
11941,1
11942,3
11943,3
11944,1
11945,3
11946,1
11947,1
11948,1
11949,1
11950,1
11951,1
11952,1
11953,1
11954,1
11955,1
11956,1
11957,1
11958,1
11959,1
11960,1
11961,1
11962,1
11963,1
11964,1
11965,5
11966,3
11967,3
11968,3
11969,1
11970,3
11971,1
11972,1
11973,1
11974,1
11975,1
11976,3
11977,1
11978,3
11979,1
11980,6
11981,4
11982,3
11983,1
11984,1
11985,4
11986,4
11987,6
11988,3
11989,1
11990,1
11991,2
11992,4
11993,1
11994,1
11995,1
11996,1
11997,1
11998,1
11999,4
